"global_step","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - _step","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - _step__MIN","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - _step__MAX","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - charts/episodic_return","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - charts/episodic_return__MIN","Hopper-v4__SAC_10Q1_Hopper__4__1745486740 - charts/episodic_return__MAX","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - _step","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - _step__MIN","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - _step__MAX","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - charts/episodic_return","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - charts/episodic_return__MIN","Hopper-v4__SAC_10Q1_Hopper__3__1745478999 - charts/episodic_return__MAX","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - _step","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - _step__MIN","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - _step__MAX","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - charts/episodic_return","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - charts/episodic_return__MIN","Hopper-v4__SAC_10Q1_Hopper__2__1745471150 - charts/episodic_return__MAX","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - _step","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - _step__MIN","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - _step__MAX","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - charts/episodic_return","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - charts/episodic_return__MIN","Hopper-v4__SAC_10Q1_Hopper__1__1745463202 - charts/episodic_return__MAX","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - _step","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - _step__MIN","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - _step__MAX","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - charts/episodic_return","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - charts/episodic_return__MIN","Hopper-v4__SAC_10Q1_Hopper__0__1745455572 - charts/episodic_return__MAX"
"16057","","","","","","","1422","1422","1422","249.89552307128906","249.89552307128906","249.89552307128906","","","","","","","","","","","","","","","","","",""
"16059","","","","","","","","","","","","","","","","","","","","","","","","","1379","1379","1379","261.1014709472656","261.1014709472656","261.1014709472656"
"16077","1382","1382","1382","358.80694580078125","358.80694580078125","358.80694580078125","","","","","","","","","","","","","","","","","","","","","","","",""
"16093","","","","","","","","","","","","","","","","","","","","","","","","","1380","1380","1380","266.99957275390625","266.99957275390625","266.99957275390625"
"16101","","","","","","","","","","","","","","","","","","","","","","","","","1382","1382","1382","267.0517578125","267.0517578125","267.0517578125"
"16114","","","","","","","","","","","","","","","","","","","1411","1411","1411","245.62945556640625","245.62945556640625","245.62945556640625","","","","","",""
"16124","","","","","","","1424","1424","1424","290.31817626953125","290.31817626953125","290.31817626953125","","","","","","","","","","","","","","","","","",""
"16131","1384","1384","1384","333.1286315917969","333.1286315917969","333.1286315917969","","","","","","","","","","","","","","","","","","","","","","","",""
"16145","1385","1385","1385","375.9699401855469","375.9699401855469","375.9699401855469","","","","","","","","","","","","","","","","","","","1383","1383","1383","288.3255615234375","288.3255615234375","288.3255615234375"
"16147","","","","","","","","","","","","","","","","","","","1412","1412","1412","247.39027404785156","247.39027404785156","247.39027404785156","","","","","",""
"16153","","","","","","","1425","1425","1425","187.18670654296875","187.18670654296875","187.18670654296875","","","","","","","","","","","","","","","","","",""
"16154","","","","","","","","","","","","","1374","1374","1374","391.1148681640625","391.1148681640625","391.1148681640625","1413","1413","1413","248.71902465820312","248.71902465820312","248.71902465820312","","","","","",""
"16156","","","","","","","1426","1426","1426","338.43585205078125","338.43585205078125","338.43585205078125","","","","","","","","","","","","","","","","","",""
"16158","","","","","","","","","","","","","","","","","","","1414","1414","1414","254.4090118408203","254.4090118408203","254.4090118408203","","","","","",""
"16172","","","","","","","","","","","","","1375","1375","1375","366.7538146972656","366.7538146972656","366.7538146972656","","","","","","","","","","","",""
"16173","","","","","","","1427","1427","1427","328.216796875","328.216796875","328.216796875","","","","","","","","","","","","","","","","","",""
"16174","","","","","","","","","","","","","","","","","","","","","","","","","1384","1384","1384","258.0130310058594","258.0130310058594","258.0130310058594"
"16176","","","","","","","","","","","","","1376","1376","1376","384.92742919921875","384.92742919921875","384.92742919921875","","","","","","","","","","","",""
"16180","1386","1386","1386","335.1625671386719","335.1625671386719","335.1625671386719","","","","","","","","","","","","","","","","","","","","","","","",""
"16188","","","","","","","","","","","","","1377","1377","1377","396.70849609375","396.70849609375","396.70849609375","","","","","","","","","","","",""
"16200","1387","1387","1387","339.9531555175781","339.9531555175781","339.9531555175781","","","","","","","","","","","","","","","","","","","","","","","",""
"16205","","","","","","","","","","","","","","","","","","","","","","","","","1386","1386","1386","252.32582092285156","252.32582092285156","252.32582092285156"
"16207","","","","","","","","","","","","","","","","","","","","","","","","","1387","1387","1387","241.49026489257812","241.49026489257812","241.49026489257812"
"16219","","","","","","","","","","","","","","","","","","","1416","1416","1416","247.9899139404297","247.9899139404297","247.9899139404297","","","","","",""
"16245","","","","","","","","","","","","","","","","","","","1417","1417","1417","203.64076232910156","203.64076232910156","203.64076232910156","","","","","",""
"16247","1388","1388","1388","303.8422546386719","303.8422546386719","303.8422546386719","","","","","","","","","","","","","","","","","","","","","","","",""
"16251","","","","","","","","","","","","","","","","","","","1418","1418","1418","244.92564392089844","244.92564392089844","244.92564392089844","","","","","",""
"16253","","","","","","","1429","1429","1429","363.4892883300781","363.4892883300781","363.4892883300781","","","","","","","1419","1419","1419","210.39736938476562","210.39736938476562","210.39736938476562","","","","","",""
"16261","","","","","","","","","","","","","","","","","","","","","","","","","1388","1388","1388","294.8489685058594","294.8489685058594","294.8489685058594"
"16265","1389","1389","1389","348.6590881347656","348.6590881347656","348.6590881347656","","","","","","","","","","","","","","","","","","","","","","","",""
"16290","","","","","","","","","","","","","1379","1379","1379","325.8243713378906","325.8243713378906","325.8243713378906","","","","","","","","","","","",""
"16294","","","","","","","1430","1430","1430","339.75592041015625","339.75592041015625","339.75592041015625","","","","","","","","","","","","","","","","","",""
"16297","","","","","","","","","","","","","","","","","","","","","","","","","1389","1389","1389","277.72119140625","277.72119140625","277.72119140625"
"16301","","","","","","","","","","","","","1381","1381","1381","307.5696105957031","307.5696105957031","307.5696105957031","","","","","","","","","","","",""
"16307","","","","","","","1432","1432","1432","322.8053894042969","322.8053894042969","322.8053894042969","1382","1382","1382","306.5418395996094","306.5418395996094","306.5418395996094","","","","","","","","","","","",""
"16310","1391","1391","1391","374.0316162109375","374.0316162109375","374.0316162109375","","","","","","","","","","","","","","","","","","","","","","","",""
"16315","","","","","","","","","","","","","","","","","","","1421","1421","1421","219.32522583007812","219.32522583007812","219.32522583007812","","","","","",""
"16321","","","","","","","","","","","","","","","","","","","","","","","","","1391","1391","1391","256.8296813964844","256.8296813964844","256.8296813964844"
"16322","1392","1392","1392","346.8265686035156","346.8265686035156","346.8265686035156","","","","","","","","","","","","","","","","","","","","","","","",""
"16324","","","","","","","","","","","","","","","","","","","","","","","","","1392","1392","1392","265.77435302734375","265.77435302734375","265.77435302734375"
"16337","","","","","","","","","","","","","1383","1383","1383","381.4080810546875","381.4080810546875","381.4080810546875","","","","","","","","","","","",""
"16352","","","","","","","","","","","","","","","","","","","1422","1422","1422","229.6140899658203","229.6140899658203","229.6140899658203","","","","","",""
"16355","","","","","","","","","","","","","","","","","","","1423","1423","1423","247.05166625976562","247.05166625976562","247.05166625976562","","","","","",""
"16358","","","","","","","","","","","","","","","","","","","1424","1424","1424","271.20849609375","271.20849609375","271.20849609375","","","","","",""
"16366","","","","","","","1433","1433","1433","290.77789306640625","290.77789306640625","290.77789306640625","","","","","","","","","","","","","","","","","",""
"16369","1393","1393","1393","343.9112548828125","343.9112548828125","343.9112548828125","","","","","","","","","","","","","","","","","","","","","","","",""
"16383","","","","","","","","","","","","","","","","","","","","","","","","","1393","1393","1393","276.4134826660156","276.4134826660156","276.4134826660156"
"16394","1394","1394","1394","363.5263671875","363.5263671875","363.5263671875","","","","","","","","","","","","","","","","","","","","","","","",""
"16397","1395","1395","1395","184.89125061035156","184.89125061035156","184.89125061035156","","","","","","","","","","","","","","","","","","","","","","","",""
"16408","","","","","","","1435","1435","1435","301.74713134765625","301.74713134765625","301.74713134765625","","","","","","","","","","","","","","","","","",""
"16414","","","","","","","1436","1436","1436","323.81842041015625","323.81842041015625","323.81842041015625","","","","","","","","","","","","","1395","1395","1395","289.254150390625","289.254150390625","289.254150390625"
"16415","","","","","","","","","","","","","","","","","","","1426","1426","1426","240.90184020996094","240.90184020996094","240.90184020996094","","","","","",""
"16421","","","","","","","1437","1437","1437","294.0269775390625","294.0269775390625","294.0269775390625","","","","","","","","","","","","","","","","","",""
"16426","","","","","","","","","","","","","1385","1385","1385","357.21923828125","357.21923828125","357.21923828125","","","","","","","","","","","",""
"16439","","","","","","","","","","","","","","","","","","","","","","","","","1396","1396","1396","259.6999206542969","259.6999206542969","259.6999206542969"
"16441","","","","","","","","","","","","","1386","1386","1386","372.1739196777344","372.1739196777344","372.1739196777344","","","","","","","","","","","",""
"16444","","","","","","","","","","","","","1387","1387","1387","373.849853515625","373.849853515625","373.849853515625","","","","","","","","","","","",""
"16447","1397","1397","1397","355.3040771484375","355.3040771484375","355.3040771484375","","","","","","","","","","","","","","","","","","","1397","1397","1397","278.9866027832031","278.9866027832031","278.9866027832031"
"16452","","","","","","","","","","","","","","","","","","","1427","1427","1427","223.9083251953125","223.9083251953125","223.9083251953125","","","","","",""
"16457","","","","","","","","","","","","","","","","","","","1428","1428","1428","249.59329223632812","249.59329223632812","249.59329223632812","","","","","",""
"16461","","","","","","","","","","","","","","","","","","","1429","1429","1429","242.974609375","242.974609375","242.974609375","","","","","",""
"16473","","","","","","","","","","","","","1388","1388","1388","368.67926025390625","368.67926025390625","368.67926025390625","","","","","","","","","","","",""
"16489","","","","","","","1438","1438","1438","347.3313903808594","347.3313903808594","347.3313903808594","","","","","","","","","","","","","","","","","",""
"16492","1398","1398","1398","346.46148681640625","346.46148681640625","346.46148681640625","","","","","","","","","","","","","","","","","","","","","","","",""
"16494","","","","","","","","","","","","","","","","","","","","","","","","","1398","1398","1398","251.53636169433594","251.53636169433594","251.53636169433594"
"16497","1399","1399","1399","251.40272521972656","251.40272521972656","251.40272521972656","","","","","","","","","","","","","","","","","","","","","","","",""
"16516","","","","","","","","","","","","","","","","","","","","","","","","","1400","1400","1400","233.34461975097656","233.34461975097656","233.34461975097656"
"16520","","","","","","","","","","","","","","","","","","","1431","1431","1431","255.06741333007812","255.06741333007812","255.06741333007812","","","","","",""
"16524","1401","1401","1401","333.94573974609375","333.94573974609375","333.94573974609375","","","","","","","","","","","","","","","","","","","","","","","",""
"16529","","","","","","","1440","1440","1440","315.3431091308594","315.3431091308594","315.3431091308594","","","","","","","","","","","","","","","","","",""
"16539","","","","","","","1441","1441","1441","346.32025146484375","346.32025146484375","346.32025146484375","","","","","","","","","","","","","","","","","",""
"16542","","","","","","","1442","1442","1442","330.8753967285156","330.8753967285156","330.8753967285156","","","","","","","","","","","","","","","","","",""
"16553","","","","","","","","","","","","","","","","","","","","","","","","","1401","1401","1401","282.48309326171875","282.48309326171875","282.48309326171875"
"16556","","","","","","","","","","","","","","","","","","","1432","1432","1432","232.12484741210938","232.12484741210938","232.12484741210938","","","","","",""
"16557","","","","","","","","","","","","","","","","","","","1433","1433","1433","246.38682556152344","246.38682556152344","246.38682556152344","","","","","",""
"16559","","","","","","","","","","","","","","","","","","","1434","1434","1434","229.23162841796875","229.23162841796875","229.23162841796875","","","","","",""
"16563","","","","","","","","","","","","","1390","1390","1390","369.6817932128906","369.6817932128906","369.6817932128906","","","","","","","","","","","",""
"16568","","","","","","","","","","","","","","","","","","","","","","","","","1402","1402","1402","300.5832214355469","300.5832214355469","300.5832214355469"
"16572","1402","1402","1402","358.0803527832031","358.0803527832031","358.0803527832031","","","","","","","","","","","","","","","","","","","","","","","",""
"16579","1403","1403","1403","189.98231506347656","189.98231506347656","189.98231506347656","","","","","","","","","","","","","","","","","","","","","","","",""
"16582","","","","","","","","","","","","","1391","1391","1391","382.2367248535156","382.2367248535156","382.2367248535156","","","","","","","","","","","",""
"16606","","","","","","","","","","","","","","","","","","","1436","1436","1436","185.0425262451172","185.0425262451172","185.0425262451172","","","","","",""
"16610","","","","","","","1444","1444","1444","310.0662536621094","310.0662536621094","310.0662536621094","","","","","","","","","","","","","","","","","",""
"16611","","","","","","","","","","","","","","","","","","","","","","","","","1404","1404","1404","269.8452453613281","269.8452453613281","269.8452453613281"
"16615","","","","","","","","","","","","","1393","1393","1393","388.5540466308594","388.5540466308594","388.5540466308594","","","","","","","","","","","",""
"16632","1405","1405","1405","370.02587890625","370.02587890625","370.02587890625","","","","","","","","","","","","","","","","","","","","","","","",""
"16635","","","","","","","","","","","","","","","","","","","","","","","","","1405","1405","1405","271.68817138671875","271.68817138671875","271.68817138671875"
"16651","1406","1406","1406","364.79443359375","364.79443359375","364.79443359375","","","","","","","","","","","","","","","","","","","","","","","",""
"16652","","","","","","","1445","1445","1445","313.91473388671875","313.91473388671875","313.91473388671875","","","","","","","","","","","","","","","","","",""
"16659","","","","","","","","","","","","","","","","","","","1437","1437","1437","241.93865966796875","241.93865966796875","241.93865966796875","","","","","",""
"16660","","","","","","","1446","1446","1446","309.45599365234375","309.45599365234375","309.45599365234375","","","","","","","","","","","","","","","","","",""
"16661","","","","","","","1447","1447","1447","307.83544921875","307.83544921875","307.83544921875","","","","","","","","","","","","","","","","","",""
"16664","","","","","","","","","","","","","","","","","","","1438","1438","1438","256.407958984375","256.407958984375","256.407958984375","","","","","",""
"16671","","","","","","","","","","","","","","","","","","","","","","","","","1406","1406","1406","277.6445617675781","277.6445617675781","277.6445617675781"
"16673","","","","","","","","","","","","","","","","","","","1439","1439","1439","270.2056579589844","270.2056579589844","270.2056579589844","","","","","",""
"16689","","","","","","","","","","","","","","","","","","","","","","","","","1407","1407","1407","279.0535583496094","279.0535583496094","279.0535583496094"
"16696","","","","","","","","","","","","","1394","1394","1394","368.2454528808594","368.2454528808594","368.2454528808594","","","","","","","","","","","",""
"16700","1407","1407","1407","317.4698181152344","317.4698181152344","317.4698181152344","","","","","","","","","","","","","","","","","","","","","","","",""
"16711","1408","1408","1408","384.2624816894531","384.2624816894531","384.2624816894531","","","","","","","","","","","","","","","","","","","","","","","",""
"16715","","","","","","","","","","","","","1396","1396","1396","365.5600891113281","365.5600891113281","365.5600891113281","","","","","","","","","","","",""
"16716","","","","","","","","","","","","","1397","1397","1397","368.5309143066406","368.5309143066406","368.5309143066406","","","","","","","","","","","",""
"16718","","","","","","","","","","","","","","","","","","","1441","1441","1441","294.4881286621094","294.4881286621094","294.4881286621094","","","","","",""
"16725","","","","","","","","","","","","","","","","","","","","","","","","","1409","1409","1409","271.79736328125","271.79736328125","271.79736328125"
"16737","","","","","","","1449","1449","1449","351.9978332519531","351.9978332519531","351.9978332519531","","","","","","","","","","","","","","","","","",""
"16754","","","","","","","","","","","","","1398","1398","1398","387.5862731933594","387.5862731933594","387.5862731933594","","","","","","","","","","","",""
"16755","","","","","","","","","","","","","","","","","","","","","","","","","1410","1410","1410","276.36279296875","276.36279296875","276.36279296875"
"16760","1409","1409","1409","328.80316162109375","328.80316162109375","328.80316162109375","","","","","","","","","","","","","","","","","","","","","","","",""
"16764","","","","","","","","","","","","","","","","","","","1442","1442","1442","250.44517517089844","250.44517517089844","250.44517517089844","","","","","",""
"16769","","","","","","","","","","","","","","","","","","","1443","1443","1443","218.01046752929688","218.01046752929688","218.01046752929688","","","","","",""
"16775","","","","","","","","","","","","","","","","","","","1444","1444","1444","263.6898498535156","263.6898498535156","263.6898498535156","","","","","",""
"16777","1410","1410","1410","364.8111877441406","364.8111877441406","364.8111877441406","","","","","","","","","","","","","","","","","","","","","","","",""
"16778","","","","","","","1450","1450","1450","353.1810607910156","353.1810607910156","353.1810607910156","","","","","","","","","","","","","","","","","",""
"16784","","","","","","","1451","1451","1451","340.1766357421875","340.1766357421875","340.1766357421875","","","","","","","","","","","","","","","","","",""
"16785","","","","","","","1452","1452","1452","341.139404296875","341.139404296875","341.139404296875","","","","","","","","","","","","","","","","","",""
"16786","","","","","","","","","","","","","","","","","","","","","","","","","1411","1411","1411","265.287109375","265.287109375","265.287109375"
"16810","","","","","","","","","","","","","","","","","","","","","","","","","1413","1413","1413","283.5550231933594","283.5550231933594","283.5550231933594"
"16819","","","","","","","","","","","","","","","","","","","1446","1446","1446","247.9225311279297","247.9225311279297","247.9225311279297","","","","","",""
"16827","1412","1412","1412","321.14776611328125","321.14776611328125","321.14776611328125","","","","","","","","","","","","","","","","","","","","","","","",""
"16833","","","","","","","","","","","","","1400","1400","1400","371.4977722167969","371.4977722167969","371.4977722167969","","","","","","","","","","","",""
"16842","1413","1413","1413","348.60382080078125","348.60382080078125","348.60382080078125","","","","","","","","","","","","","","","","","","","","","","","",""
"16843","","","","","","","","","","","","","","","","","","","","","","","","","1414","1414","1414","271.9774169921875","271.9774169921875","271.9774169921875"
"16851","","","","","","","","","","","","","1401","1401","1401","372.1349182128906","372.1349182128906","372.1349182128906","","","","","","","","","","","",""
"16853","","","","","","","","","","","","","1402","1402","1402","373.8380126953125","373.8380126953125","373.8380126953125","","","","","","","","","","","",""
"16854","","","","","","","1454","1454","1454","297.0498046875","297.0498046875","297.0498046875","","","","","","","","","","","","","","","","","",""
"16871","","","","","","","","","","","","","","","","","","","","","","","","","1415","1415","1415","290.2010192871094","290.2010192871094","290.2010192871094"
"16874","1414","1414","1414","201.16136169433594","201.16136169433594","201.16136169433594","","","","","","","","","","","","","","","","","","","","","","","",""
"16877","","","","","","","","","","","","","","","","","","","1447","1447","1447","263.257080078125","263.257080078125","263.257080078125","","","","","",""
"16882","","","","","","","","","","","","","","","","","","","1448","1448","1448","286.2210388183594","286.2210388183594","286.2210388183594","","","","","",""
"16888","","","","","","","","","","","","","","","","","","","1449","1449","1449","278.6416320800781","278.6416320800781","278.6416320800781","","","","","",""
"16890","1415","1415","1415","382.47607421875","382.47607421875","382.47607421875","","","","","","","","","","","","","","","","","","","","","","","",""
"16891","","","","","","","","","","","","","1403","1403","1403","372.7579650878906","372.7579650878906","372.7579650878906","","","","","","","","","","","",""
"16898","","","","","","","1455","1455","1455","303.40570068359375","303.40570068359375","303.40570068359375","","","","","","","","","","","","","","","","","",""
"16904","","","","","","","1457","1457","1457","318.05133056640625","318.05133056640625","318.05133056640625","","","","","","","","","","","","","","","","","",""
"16905","","","","","","","","","","","","","","","","","","","","","","","","","1417","1417","1417","283.339599609375","283.339599609375","283.339599609375"
"16906","","","","","","","1458","1458","1458","335.21478271484375","335.21478271484375","335.21478271484375","","","","","","","","","","","","","","","","","",""
"16923","","","","","","","","","","","","","","","","","","","","","","","","","1418","1418","1418","263.9303894042969","263.9303894042969","263.9303894042969"
"16939","","","","","","","","","","","","","","","","","","","1451","1451","1451","298.0169677734375","298.0169677734375","298.0169677734375","","","","","",""
"16955","1417","1417","1417","371.27508544921875","371.27508544921875","371.27508544921875","","","","","","","","","","","","","","","","","","","","","","","",""
"16959","","","","","","","","","","","","","","","","","","","1452","1452","1452","149.1475830078125","149.1475830078125","149.1475830078125","","","","","",""
"16962","","","","","","","","","","","","","","","","","","","","","","","","","1419","1419","1419","292.59375","292.59375","292.59375"
"16965","1418","1418","1418","351.4182434082031","351.4182434082031","351.4182434082031","","","","","","","","","","","","","","","","","","","","","","","",""
"16970","","","","","","","","","","","","","1405","1405","1405","389.6275939941406","389.6275939941406","389.6275939941406","","","","","","","","","","","",""
"16972","","","","","","","1459","1459","1459","301.6705017089844","301.6705017089844","301.6705017089844","","","","","","","","","","","","","","","","","",""
"16973","","","","","","","","","","","","","","","","","","","1453","1453","1453","228.75067138671875","228.75067138671875","228.75067138671875","","","","","",""
"16985","","","","","","","","","","","","","1406","1406","1406","378.97021484375","378.97021484375","378.97021484375","","","","","","","","","","","",""
"16987","","","","","","","","","","","","","","","","","","","","","","","","","1420","1420","1420","277.5350036621094","277.5350036621094","277.5350036621094"
"17001","1420","1420","1420","366.8863830566406","366.8863830566406","366.8863830566406","","","","","","","","","","","","","","","","","","","","","","","",""
"17011","","","","","","","","","","","","","","","","","","","1455","1455","1455","303.3016662597656","303.3016662597656","303.3016662597656","","","","","",""
"17015","","","","","","","1461","1461","1461","315.8066101074219","315.8066101074219","315.8066101074219","","","","","","","","","","","","","","","","","",""
"17019","","","","","","","1462","1462","1462","292.5273132324219","292.5273132324219","292.5273132324219","","","","","","","","","","","","","","","","","",""
"17020","","","","","","","1463","1463","1463","276.82257080078125","276.82257080078125","276.82257080078125","","","","","","","","","","","","","","","","","",""
"17021","1421","1421","1421","347.442138671875","347.442138671875","347.442138671875","","","","","","","","","","","","","","","","","","","","","","","",""
"17023","","","","","","","","","","","","","","","","","","","","","","","","","1422","1422","1422","278.7800598144531","278.7800598144531","278.7800598144531"
"17028","","","","","","","","","","","","","1408","1408","1408","374.61102294921875","374.61102294921875","374.61102294921875","","","","","","","","","","","",""
"17044","","","","","","","","","","","","","","","","","","","","","","","","","1423","1423","1423","283.30072021484375","283.30072021484375","283.30072021484375"
"17049","1422","1422","1422","186.70465087890625","186.70465087890625","186.70465087890625","","","","","","","","","","","","","","","","","","","","","","","",""
"17058","","","","","","","","","","","","","","","","","","","1456","1456","1456","304.8507995605469","304.8507995605469","304.8507995605469","","","","","",""
"17077","","","","","","","","","","","","","","","","","","","","","","","","","1424","1424","1424","262.5712585449219","262.5712585449219","262.5712585449219"
"17082","","","","","","","","","","","","","","","","","","","1457","1457","1457","308.33734130859375","308.33734130859375","308.33734130859375","","","","","",""
"17090","1423","1423","1423","393.6163635253906","393.6163635253906","393.6163635253906","","","","","","","","","","","","","","","","","","","","","","","",""
"17098","","","","","","","","","","","","","","","","","","","1458","1458","1458","327.3870849609375","327.3870849609375","327.3870849609375","","","","","",""
"17100","","","","","","","1464","1464","1464","373.0198059082031","373.0198059082031","373.0198059082031","","","","","","","","","","","","","","","","","",""
"17106","","","","","","","","","","","","","","","","","","","","","","","","","1426","1426","1426","269.7168273925781","269.7168273925781","269.7168273925781"
"17114","","","","","","","","","","","","","1410","1410","1410","389.5614013671875","389.5614013671875","389.5614013671875","","","","","","","","","","","",""
"17115","","","","","","","","","","","","","1411","1411","1411","344.8007507324219","344.8007507324219","344.8007507324219","","","","","","","","","","","",""
"17119","","","","","","","","","","","","","1412","1412","1412","369.5292663574219","369.5292663574219","369.5292663574219","","","","","","","","","","","",""
"17131","1425","1425","1425","382.5566101074219","382.5566101074219","382.5566101074219","","","","","","","","","","","","","","","","","","","","","","","",""
"17138","","","","","","","","","","","","","","","","","","","","","","","","","1427","1427","1427","260.552734375","260.552734375","260.552734375"
"17139","","","","","","","","","","","","","","","","","","","1460","1460","1460","333.56292724609375","333.56292724609375","333.56292724609375","","","","","",""
"17145","","","","","","","1465","1465","1465","358.17828369140625","358.17828369140625","358.17828369140625","","","","","","","","","","","","","","","","","",""
"17149","","","","","","","","","","","","","","","","","","","1461","1461","1461","193.70938110351562","193.70938110351562","193.70938110351562","","","","","",""
"17152","","","","","","","1466","1466","1466","358.5074462890625","358.5074462890625","358.5074462890625","","","","","","","","","","","","","","","","","",""
"17160","","","","","","","","","","","","","1413","1413","1413","369.5394592285156","369.5394592285156","369.5394592285156","","","","","","","1428","1428","1428","272.2396545410156","272.2396545410156","272.2396545410156"
"17162","1426","1426","1426","380.3735656738281","380.3735656738281","380.3735656738281","","","","","","","","","","","","","","","","","","","","","","","",""
"17190","1427","1427","1427","334.2156066894531","334.2156066894531","334.2156066894531","","","","","","","","","","","","","","","","","","","","","","","",""
"17195","","","","","","","","","","","","","","","","","","","","","","","","","1429","1429","1429","287.4515380859375","287.4515380859375","287.4515380859375"
"17207","","","","","","","","","","","","","","","","","","","1463","1463","1463","317.7254333496094","317.7254333496094","317.7254333496094","","","","","",""
"17209","","","","","","","1468","1468","1468","274.09283447265625","274.09283447265625","274.09283447265625","","","","","","","","","","","","","","","","","",""
"17222","","","","","","","","","","","","","","","","","","","","","","","","","1431","1431","1431","278.0819396972656","278.0819396972656","278.0819396972656"
"17223","","","","","","","","","","","","","","","","","","","1464","1464","1464","322.4078674316406","322.4078674316406","322.4078674316406","","","","","",""
"17224","1429","1429","1429","308.19805908203125","308.19805908203125","308.19805908203125","","","","","","","","","","","","","","","","","","","","","","","",""
"17247","","","","","","","","","","","","","1415","1415","1415","367.95501708984375","367.95501708984375","367.95501708984375","","","","","","","","","","","",""
"17249","","","","","","","","","","","","","1416","1416","1416","367.3743896484375","367.3743896484375","367.3743896484375","","","","","","","","","","","",""
"17250","","","","","","","1469","1469","1469","262.4310302734375","262.4310302734375","262.4310302734375","","","","","","","","","","","","","","","","","",""
"17253","","","","","","","","","","","","","1417","1417","1417","368.386962890625","368.386962890625","368.386962890625","","","","","","","","","","","",""
"17254","","","","","","","1470","1470","1470","253.09307861328125","253.09307861328125","253.09307861328125","","","","","","","","","","","","","","","","","",""
"17256","","","","","","","","","","","","","","","","","","","","","","","","","1432","1432","1432","273.4961853027344","273.4961853027344","273.4961853027344"
"17263","","","","","","","1471","1471","1471","238.3848876953125","238.3848876953125","238.3848876953125","","","","","","","","","","","","","","","","","",""
"17265","","","","","","","","","","","","","","","","","","","1465","1465","1465","325.2231750488281","325.2231750488281","325.2231750488281","","","","","",""
"17276","","","","","","","","","","","","","","","","","","","1466","1466","1466","322.17474365234375","322.17474365234375","322.17474365234375","","","","","",""
"17278","","","","","","","","","","","","","","","","","","","","","","","","","1433","1433","1433","279.5899963378906","279.5899963378906","279.5899963378906"
"17290","","","","","","","","","","","","","1418","1418","1418","367.7662048339844","367.7662048339844","367.7662048339844","","","","","","","","","","","",""
"17296","1430","1430","1430","389.16363525390625","389.16363525390625","389.16363525390625","","","","","","","","","","","","","","","","","","","","","","","",""
"17307","1432","1432","1432","366.0896911621094","366.0896911621094","366.0896911621094","","","","","","","","","","","","","","","","","","","","","","","",""
"17312","","","","","","","","","","","","","","","","","","","","","","","","","1435","1435","1435","298.6863098144531","298.6863098144531","298.6863098144531"
"17328","1433","1433","1433","308.0714111328125","308.0714111328125","308.0714111328125","","","","","","","","","","","","","","","","","","","","","","","",""
"17333","","","","","","","","","","","","","","","","","","","1468","1468","1468","324.29052734375","324.29052734375","324.29052734375","","","","","",""
"17336","","","","","","","1473","1473","1473","342.60101318359375","342.60101318359375","342.60101318359375","","","","","","","","","","","","","","","","","",""
"17338","","","","","","","","","","","","","","","","","","","","","","","","","1436","1436","1436","283.3226623535156","283.3226623535156","283.3226623535156"
"17345","","","","","","","","","","","","","","","","","","","1469","1469","1469","322.3228759765625","322.3228759765625","322.3228759765625","","","","","",""
"17367","","","","","","","","","","","","","","","","","","","","","","","","","1437","1437","1437","283.49261474609375","283.49261474609375","283.49261474609375"
"17369","1434","1434","1434","316.96575927734375","316.96575927734375","316.96575927734375","1474","1474","1474","296.4236145019531","296.4236145019531","296.4236145019531","","","","","","","","","","","","","","","","","",""
"17377","","","","","","","1475","1475","1475","328.94305419921875","328.94305419921875","328.94305419921875","","","","","","","","","","","","","","","","","",""
"17384","","","","","","","","","","","","","1420","1420","1420","382.07733154296875","382.07733154296875","382.07733154296875","","","","","","","","","","","",""
"17388","","","","","","","","","","","","","","","","","","","1470","1470","1470","318.59588623046875","318.59588623046875","318.59588623046875","","","","","",""
